#Selection name: Tumor_Free_Left
#Area (µm^2): 2387159.80
Cell ID,Cluster,Transcripts,Area (µm^2)
hclbhdoc-1,Cluster 5,0,65.85
hclgdkad-1,Cluster 5,0,12.58
hilofekj-1,Cluster 5,0,44.61
hjddklbl-1,Cluster 5,0,93.16
hjdgkcgc-1,Cluster 5,0,66.52
hjdgpdgp-1,Cluster 1,0,22.79
hjcdmjfi-1,Cluster 5,0,63.13
hjchiagj-1,Cluster 7,0,70.17
hjcdeehi-1,Cluster 5,0,123.49
hjcghghc-1,Cluster 5,0,64.04
hjecpeii-1,Cluster 5,0,47.74
hjcghdap-1,Cluster 5,0,141.02
hjefemmp-1,Cluster 5,0,104.95
hclbnpbd-1,Cluster 5,0,68.96
hinelajf-1,Cluster 5,0,100.80
hcmnhlij-1,Cluster 5,0,47.76
hfeaabpm-1,Cluster 6,0,65.51
hffgnjih-1,Cluster 5,0,160.90
hfeackip-1,Cluster 5,0,61.80
hfeaiamf-1,Cluster 5,0,78.29
hfdfeedd-1,Cluster 5,0,57.08
hfdckhpm-1,Cluster 5,0,169.73
ogddncfp-1,Cluster 1,0,35.19
ogdembmo-1,Cluster 5,0,11.49
hjdhkpam-1,Cluster 1,0,62.71
ogddcpil-1,Cluster 1,0,23.65
hfdlklde-1,Cluster 5,0,49.39
hfdllnlg-1,Cluster 3,0,103.91
hjdiclgk-1,Cluster 5,0,77.82
hfdldipd-1,Cluster 7,0,31.69
hfdoiikc-1,Cluster 3,0,44.21
hffcckcd-1,Cluster 5,0,99.23
hffeeadh-1,Cluster 5,0,115.55
hffchpjh-1,Cluster 5,0,46.20
hffbaile-1,Cluster 5,0,51.14
hfgeenmm-1,Cluster 5,0,98.92
hffienoa-1,Cluster 5,0,154.44
hfdfjhhm-1,Cluster 3,0,71.58
hfdcijio-1,Cluster 7,0,38.06
hfgeaaco-1,Cluster 5,0,54.61
hfdfgkpm-1,Cluster 7,0,43.73
hfefldol-1,Cluster 7,0,119.07
hfeglmjg-1,Cluster 5,0,55.33
hjdcgemg-1,Cluster 5,0,55.89
hjdhnamk-1,Cluster 3,0,18.65
hfdmgoai-1,Cluster 3,0,103.69
hfegoblb-1,Cluster 5,0,117.79
hfdlbnik-1,Cluster 7,0,36.71
hjdcfmpp-1,Cluster 5,0,48.34
hjceanoc-1,Cluster 5,0,65.08
hinebphn-1,Cluster 5,0,61.79
hindgcab-1,Cluster 5,0,25.48
himphfcn-1,Cluster 5,0,63.66
hilhfjoo-1,Cluster 5,0,67.28
hilimkjk-1,Cluster 5,0,118.80
himpggga-1,Cluster 5,0,69.89
himonfgp-1,Cluster 5,0,25.74
hilgkdop-1,Cluster 5,0,41.37
hilhiijd-1,Cluster 5,0,48.06
hillpbfh-1,Cluster 5,0,61.40
hilllkko-1,Cluster 5,0,77.29
hillkbna-1,Cluster 5,0,72.21
hjpndjab-1,Cluster 3,0,109.10
himcaoej-1,Cluster 5,0,73.52
hjdghpdg-1,Cluster 5,0,72.62
hjdefmpl-1,Cluster 5,0,76.35
hjcbpedc-1,Cluster 5,0,78.27
hjcfflcc-1,Cluster 7,0,64.18
hjdecocd-1,Cluster 5,0,31.49
hjdiecdb-1,Cluster 5,0,31.91
hjeckkbh-1,Cluster 5,0,92.92
hjefnegi-1,Cluster 3,0,44.28
hjecneof-1,Cluster 3,0,31.78
hinhijeo-1,Cluster 6,0,50.13
hinhckcn-1,Cluster 5,0,85.42
hinfgkdo-1,Cluster 3,0,56.56
hinbelkc-1,Cluster 5,0,20.89
hinkbong-1,Cluster 1,0,29.46
hiogjdgf-1,Cluster 6,0,40.20
hinjkcie-1,Cluster 6,0,34.68
hinjebdk-1,Cluster 6,0,100.53
himmgpmi-1,Cluster 5,0,97.73
himpnbbi-1,Cluster 3,0,57.90
hinbddon-1,Cluster 5,0,33.82
hilffobm-1,Cluster 1,0,27.54
ogepiljc-1,Cluster 5,0,10.86
hillpofe-1,Cluster 5,0,80.99
hilnomhh-1,Cluster 5,0,78.67
himgjnlf-1,Cluster 5,0,62.83
himhlfeh-1,Cluster 5,0,55.70
hjpmopho-1,Cluster 5,0,74.88
hjcfdjeo-1,Cluster 3,0,35.28
hjdecmnp-1,Cluster 5,0,75.96
hioffjep-1,Cluster 5,0,88.65
hiognedf-1,Cluster 5,0,74.37
hioephkf-1,Cluster 5,0,11.85
hiofcomg-1,Cluster 5,0,77.49
hiohalhm-1,Cluster 5,0,114.37
hjcffagk-1,Cluster 6,0,66.76
hjdlbhpj-1,Cluster 5,0,41.15
hjdkmnkf-1,Cluster 1,0,50.81
hjcfcjgf-1,Cluster 5,0,66.23
hjdkkild-1,Cluster 1,0,56.12
hjdjjkob-1,Cluster 1,0,54.51
hfehibdh-1,Cluster 3,0,82.77
hfdgeebl-1,Cluster 5,0,93.84
hfdgbaak-1,Cluster 3,0,18.62
hfeggpjj-1,Cluster 1,0,22.48
hfdfhobl-1,Cluster 5,0,50.43
hfedplpn-1,Cluster 7,0,61.24
ogdcdgjp-1,Cluster 1,0,53.86
hfefjaab-1,Cluster 6,0,286.36
hfgfpamg-1,Cluster 3,0,44.55
hfehphoo-1,Cluster 5,0,111.63
hjdhbhbb-1,Cluster 5,0,115.31
hffgdkch-1,Cluster 3,0,36.17
hffjkdoc-1,Cluster 3,0,34.58
ogdenegl-1,Cluster 1,0,22.66
hjdcdobd-1,Cluster 1,0,37.17
hfgdikik-1,Cluster 5,0,95.91
hjdbdanb-1,Cluster 5,0,101.37
hilejepg-1,Cluster 5,0,99.11
afceicme-1,Cluster 1,0,38.40
hjcajicp-1,Cluster 5,0,91.42
ogfbpaoc-1,Cluster 5,0,161.24
hinlknbe-1,Cluster 7,0,47.28
hinllgpd-1,Cluster 5,0,38.05
hilkoiii-1,Cluster 1,0,35.41
himimpnh-1,Cluster 5,0,89.87
himiicic-1,Cluster 5,0,28.09
hilkobbl-1,Cluster 5,0,43.58
himgpdff-1,Cluster 7,0,15.71
hileojak-1,Cluster 3,0,61.40
himhckio-1,Cluster 7,0,41.57
hilkcfom-1,Cluster 5,0,22.46
himidmep-1,Cluster 5,0,42.30
himgjede-1,Cluster 5,0,57.12
hilkcbgi-1,Cluster 5,0,69.82
hjbpdldd-1,Cluster 1,0,21.63
hjbokdpo-1,Cluster 5,0,82.80
hiogakdf-1,Cluster 5,0,100.88
hjcbagjc-1,Cluster 5,0,126.21
hjbphnlc-1,Cluster 5,0,30.50
hiohpane-1,Cluster 7,0,66.55
hjcakbei-1,Cluster 5,0,55.57
hjblibij-1,Cluster 5,0,33.63
hioabcoj-1,Cluster 5,0,20.57
hjcakcif-1,Cluster 5,0,48.26
hinohnhj-1,Cluster 5,0,46.21
ogfagnim-1,Cluster 1,0,11.27
hinopgno-1,Cluster 5,0,105.28
hiocobdo-1,Cluster 3,0,138.20
hiodkfka-1,Cluster 7,0,31.74
hinldhie-1,Cluster 3,0,58.44
hinmnemp-1,Cluster 3,0,83.22
himdajea-1,Cluster 6,0,48.99
afbhclnd-1,Cluster 3,0,42.97
hiljbjgb-1,Cluster 3,0,26.49
hjlpepap-1,Cluster 7,0,37.15
hinmccbc-1,Cluster 5,0,20.45
ogeoieop-1,Cluster 5,0,16.88
hillikad-1,Cluster 5,0,117.61
hjlpaded-1,Cluster 6,0,80.19
himipabn-1,Cluster 3,0,53.30
hjloddge-1,Cluster 6,0,75.57
hiobndmc-1,Cluster 3,0,36.87
hioidlkg-1,Cluster 7,0,120.52
hjcbdfpp-1,Cluster 1,0,39.48
hiocjncj-1,Cluster 7,0,26.93
hioaicej-1,Cluster 5,0,257.42
hiobajoe-1,Cluster 7,0,24.38
ogfdlhka-1,Cluster 5,0,105.13
hjbplmoe-1,Cluster 1,0,27.62
ogfbpocp-1,Cluster 5,0,166.95
hiobmlaa-1,Cluster 5,0,82.38
hioaipdk-1,Cluster 1,0,38.57
ogfhhpkh-1,Cluster 1,0,14.36
hinogdco-1,Cluster 1,0,24.00
hfephmfi-1,Cluster 3,0,89.61
hfepaiho-1,Cluster 5,0,43.85
hfdgngoe-1,Cluster 5,0,147.93
afiimpkg-1,Cluster 5,0,97.63
hfdgkkga-1,Cluster 5,0,132.86
hfekeahm-1,Cluster 3,0,49.25
hipmhddc-1,Cluster 6,0,45.98
hipodmnd-1,Cluster 3,0,30.29
hipmlbkp-1,Cluster 3,0,31.98
hfeimmca-1,Cluster 3,0,39.81
hiohboeo-1,Cluster 5,0,80.16
hippfapb-1,Cluster 5,0,103.45
hfeggpog-1,Cluster 5,0,103.20
hjdbcaoe-1,Cluster 5,0,151.37
hgekfcee-1,Cluster 1,0,14.21
hgekcgca-1,Cluster 3,0,24.83
hffkpaog-1,Cluster 3,0,50.35
hffjpleh-1,Cluster 3,0,118.49
hgeikkih-1,Cluster 1,0,63.06
hfflgkli-1,Cluster 5,0,130.05
hfflnjak-1,Cluster 5,0,37.08
hffakkhl-1,Cluster 5,0,41.65
hfgaofde-1,Cluster 5,0,39.08
hfdhifhn-1,Cluster 5,0,35.80
hfdgkelj-1,Cluster 5,0,54.93
hfdjjcec-1,Cluster 5,0,61.00
hfeigjok-1,Cluster 3,0,106.64
hikcedhg-1,Cluster 5,0,86.84
hipmgocp-1,Cluster 5,0,42.27
hioieboh-1,Cluster 5,0,60.99
hipnmdgi-1,Cluster 3,0,37.31
hipohell-1,Cluster 5,0,73.45
afcdlkma-1,Cluster 1,0,33.18
hipnpkil-1,Cluster 5,0,126.41
hipnbjad-1,Cluster 1,0,67.46
hikifkmf-1,Cluster 5,0,94.85
hffligen-1,Cluster 5,0,38.55
hffmhgie-1,Cluster 1,0,15.72
hffoloch-1,Cluster 5,0,84.70
hfgelefo-1,Cluster 5,0,118.51
hffjnnkj-1,Cluster 5,0,61.68
hfeonaia-1,Cluster 5,0,79.42
hfgaopgi-1,Cluster 5,0,37.21
hipphcfm-1,Cluster 3,0,52.97
hhpenadh-1,Cluster 5,0,132.72
hilelinh-1,Cluster 5,0,86.21
hilebcln-1,Cluster 1,0,17.42
hilehkjj-1,Cluster 6,0,61.27
himcmphi-1,Cluster 6,0,42.24
himeobnd-1,Cluster 1,0,22.08
himlfpof-1,Cluster 1,0,39.29
himlppkh-1,Cluster 1,0,20.56
himegnai-1,Cluster 6,0,39.98
himinmle-1,Cluster 6,0,45.24
himfkifh-1,Cluster 3,0,47.73
hjlodlee-1,Cluster 5,0,94.49
himfokbj-1,Cluster 7,0,96.70
himkpilg-1,Cluster 1,0,55.91
himllkno-1,Cluster 6,0,59.38
hipdgjpn-1,Cluster 7,0,88.28
afchbcml-1,Cluster 1,0,24.36
afcfefga-1,Cluster 1,0,42.33
hioplnnp-1,Cluster 6,0,86.75
afcebljo-1,Cluster 6,0,85.70
hiipakif-1,Cluster 6,0,35.11
hipnaepc-1,Cluster 5,0,137.36
hiopfkna-1,Cluster 6,0,62.00
hiolpeel-1,Cluster 6,0,44.72
hipcjmef-1,Cluster 1,0,69.89
hipcejea-1,Cluster 5,0,154.10
hipefgkf-1,Cluster 1,0,62.56
hipcclpd-1,Cluster 3,0,78.84
hiajfjcm-1,Cluster 1,0,19.74
hiagnlbe-1,Cluster 5,0,225.24
hiaioalm-1,Cluster 5,0,143.61
hiaikfpl-1,Cluster 3,0,59.33
hiafkleb-1,Cluster 5,0,99.29
hiadkakn-1,Cluster 5,0,143.90
hiclhfco-1,Cluster 3,0,107.43
hickpbpm-1,Cluster 3,0,75.70
hiclonhl-1,Cluster 1,0,47.14
hicphmda-1,Cluster 5,0,97.00
higbbieb-1,Cluster 5,0,114.78
hicpbibm-1,Cluster 6,0,95.14
hidbnbhm-1,Cluster 3,0,144.86
higgmbfh-1,Cluster 5,0,67.98
hipkfajh-1,Cluster 3,0,29.76
hipjmfnl-1,Cluster 5,0,48.79
hiphfehg-1,Cluster 3,0,40.29
hipmebik-1,Cluster 1,0,32.72
hiphialg-1,Cluster 5,0,102.91
hiplleie-1,Cluster 5,0,44.27
hiolfkhd-1,Cluster 7,0,58.62
hipenilj-1,Cluster 3,0,89.27
hipenkph-1,Cluster 3,0,23.95
hipeedcm-1,Cluster 1,0,22.00
hhpgaoih-1,Cluster 3,0,60.29
hhpfcico-1,Cluster 5,0,131.37
hgklbghc-1,Cluster 5,0,137.99
hfdkdigc-1,Cluster 1,0,25.71
ogdckena-1,Cluster 1,0,52.70
hfeibcpb-1,Cluster 1,0,47.88
hfebpafk-1,Cluster 3,0,68.57
hfeaogde-1,Cluster 1,0,29.77
hikheddf-1,Cluster 5,0,140.67
hikdoekn-1,Cluster 7,0,17.46
hikhhpil-1,Cluster 5,0,65.19
hikgogkd-1,Cluster 1,0,72.80
hijphbmb-1,Cluster 5,0,117.83
hfecjnna-1,Cluster 6,0,38.88
hjaanidi-1,Cluster 5,0,170.45
hjabjmec-1,Cluster 5,0,131.85
hjacgoog-1,Cluster 5,0,141.55
hgejgdgh-1,Cluster 1,0,33.21
ogdpmeka-1,Unassigned,0,8.70
hfggjomg-1,Cluster 5,0,40.30
hfggjgpa-1,Cluster 5,0,71.65
ogdfcfcj-1,Cluster 5,0,58.91
hfgbpgkk-1,Cluster 5,0,81.27
hfgcgaeh-1,Cluster 5,0,15.88
hffngicf-1,Cluster 5,0,91.67
hfgaplaa-1,Cluster 5,0,43.54
hfdjejhf-1,Cluster 5,0,81.62
hfenamga-1,Cluster 5,0,100.99
hffoenlp-1,Cluster 3,0,56.85
hfcnndah-1,Cluster 3,0,47.37
hfcnamlf-1,Cluster 3,0,71.84
hgkknnpf-1,Cluster 5,0,76.99
hgklkpap-1,Cluster 5,0,31.12
hffnhigd-1,Cluster 5,0,67.45
hfenmafm-1,Cluster 1,0,44.35
hgklcfmk-1,Cluster 5,0,41.59
hgkkncho-1,Cluster 5,0,140.76
hgkjfejf-1,Cluster 5,0,131.58
hjabdfoi-1,Cluster 5,0,129.05
hgkkklbe-1,Cluster 1,0,91.19
hjadbomb-1,Cluster 5,0,53.06
hfgiaghk-1,Cluster 5,0,36.06
hfgcncii-1,Cluster 3,0,81.67
hfggfidp-1,Cluster 5,0,35.18
hfgdbmmm-1,Cluster 1,0,58.71
hfghlihc-1,Cluster 5,0,58.19
hfemafoa-1,Cluster 1,0,45.45
hfgbnehd-1,Cluster 1,0,26.56
hgkfgbdi-1,Cluster 3,0,58.59
hkfmobhl-1,Cluster 5,0,60.03
hiebkijd-1,Cluster 5,0,47.43
hookkjfm-1,Cluster 5,0,77.09
honeoakp-1,Cluster 5,0,146.90
honcpmjk-1,Cluster 5,0,16.68
honglcio-1,Cluster 5,0,112.49
honimmfo-1,Cluster 5,0,150.67
honaoepk-1,Cluster 1,0,58.50
honjkoma-1,Cluster 5,0,58.29
honbamkl-1,Cluster 5,0,107.50
honckhah-1,Cluster 5,0,134.90
honikdhh-1,Cluster 5,0,110.07
hkfkmagm-1,Cluster 1,0,31.40
hkfacgci-1,Cluster 5,0,55.00
ogfmhodf-1,Cluster 1,0,8.81
ogfneegf-1,Cluster 5,0,20.58
hkflncbl-1,Cluster 5,0,54.51
hkffacii-1,Cluster 5,0,21.14
afbialaa-1,Cluster 1,0,106.21
hicndgkg-1,Cluster 5,0,89.42
higdficp-1,Cluster 1,0,66.24
hieolnii-1,Cluster 5,0,70.33
hieohcpn-1,Cluster 5,0,58.90
hookicem-1,Cluster 1,0,41.12
hielibhb-1,Cluster 7,0,103.10
hooldifl-1,Cluster 1,0,119.44
hifapfjl-1,Cluster 3,0,146.63
hifakdmg-1,Cluster 5,0,45.94
hoohbdag-1,Cluster 6,0,131.95
hiehjlnk-1,Cluster 1,0,46.88
hifanfkn-1,Cluster 5,0,59.43
hoolbnbb-1,Cluster 3,0,59.86
hifbgjfk-1,Cluster 1,0,41.09
hieonhdj-1,Cluster 7,0,39.04
hoogmoaj-1,Cluster 5,0,230.72
hiflfojl-1,Cluster 5,0,44.13
highmfel-1,Cluster 1,0,12.32
highoapg-1,Cluster 5,0,41.16
higgiaef-1,Cluster 5,0,85.51
ogeihenb-1,Cluster 1,0,6.78
hifppngi-1,Cluster 1,0,90.83
higdhoga-1,Cluster 1,0,60.42
hideaaop-1,Cluster 7,0,82.38
higcjpmd-1,Cluster 5,0,23.94
higdoppp-1,Cluster 5,0,69.55
hifkjbke-1,Cluster 5,0,62.97
hiedhcjp-1,Cluster 5,0,25.06
hieolocb-1,Cluster 5,0,46.43
hieopmfp-1,Cluster 7,0,43.56
hjlecmph-1,Cluster 5,0,42.83
hjlgfkhi-1,Cluster 1,0,56.55
hjlfodlp-1,Cluster 5,0,202.65
hjlgfdjn-1,Cluster 5,0,58.20
hoocgmgc-1,Cluster 1,0,28.89
hjlippli-1,Cluster 1,0,6.54
hiebbimc-1,Cluster 5,0,151.72
hiefmplb-1,Cluster 5,0,58.84
hkfjfcnn-1,Cluster 5,0,38.90
hiefojpc-1,Cluster 1,0,58.88
hiefmjkp-1,Cluster 1,0,34.72
hkfjngof-1,Cluster 5,0,69.49
hidmfbmd-1,Cluster 6,0,71.78
hifocoep-1,Cluster 5,0,69.77
hifpgehg-1,Cluster 5,0,53.01
hiflbica-1,Cluster 1,0,67.97
ogeilned-1,Cluster 1,0,9.87
hiflbbgg-1,Cluster 5,0,75.38
hieecnfj-1,Cluster 7,0,23.37
hiflbjcp-1,Cluster 1,0,26.04
hieebjmi-1,Cluster 5,0,64.82
afbhmedl-1,Cluster 1,0,44.39
ogeieofp-1,Cluster 1,0,1.15
hieddped-1,Cluster 1,0,24.52
hifednon-1,Cluster 5,0,51.79
afbgpomm-1,Cluster 5,0,134.51
hiphineh-1,Cluster 5,0,98.55
hiokbhpn-1,Cluster 6,0,68.62
hhpghneh-1,Cluster 6,0,82.49
hiahghcg-1,Cluster 1,0,86.42
hhphfibh-1,Cluster 1,0,22.14
hhphnpje-1,Cluster 5,0,47.94
hhphafbh-1,Cluster 5,0,122.12
hiakfbbc-1,Cluster 5,0,86.52
hianmflo-1,Cluster 5,0,122.65
hiaaoedi-1,Cluster 1,0,99.39
hiachboo-1,Cluster 5,0,102.28
hickfbbj-1,Cluster 5,0,90.89
hiadjkmc-1,Cluster 7,0,24.36
hiaddmka-1,Cluster 7,0,38.59
hiclibhf-1,Cluster 5,0,103.36
hikaekhc-1,Cluster 3,0,81.56
hijpkjfn-1,Cluster 1,0,77.56
hgkmafhj-1,Cluster 5,0,58.29
hijpcpka-1,Cluster 1,0,40.35
hgkohcmo-1,Cluster 3,0,54.88
hipidpbe-1,Cluster 1,0,51.91
hgkmfcch-1,Cluster 3,0,182.38
hiphkoch-1,Cluster 5,0,32.11
hiolcjhl-1,Cluster 3,0,96.91
hipigiag-1,Cluster 5,0,174.72
hiojcdan-1,Cluster 3,0,156.09
hiokaiii-1,Cluster 6,0,114.44
hiolekco-1,Cluster 6,0,94.46
hiannpha-1,Cluster 1,0,37.27
hiaoogbj-1,Cluster 1,0,56.06
hialclnh-1,Cluster 3,0,62.98
hickiheb-1,Cluster 5,0,32.17
hidfckbk-1,Cluster 5,0,109.26
hhpngdeh-1,Cluster 5,0,155.86
hhpoggpc-1,Cluster 3,0,43.70
hidjifmm-1,Cluster 3,0,78.88
hidhfaac-1,Cluster 5,0,55.84
hhpojhmg-1,Cluster 1,0,79.41
hiaafcmo-1,Cluster 1,0,52.08
hhpnopoa-1,Cluster 5,0,163.80
hidijhbg-1,Cluster 1,0,45.09
hickhclh-1,Cluster 1,0,84.77
hijlklhp-1,Cluster 7,0,98.27
hgknaoag-1,Cluster 3,0,40.58
hgknjjnp-1,Cluster 5,0,87.08
hglcklaa-1,Cluster 3,0,54.63
hijglolk-1,Cluster 1,0,60.33
hijjcneo-1,Cluster 5,0,151.11
hioklhda-1,Cluster 7,0,73.10
hiinfiok-1,Cluster 5,0,85.53
hiimhnba-1,Cluster 1,0,34.20
hijbfdlo-1,Cluster 3,0,116.49
hhpkcmio-1,Cluster 5,0,106.08
hiaodbcl-1,Cluster 5,0,115.41
higgekgl-1,Cluster 1,0,44.33
hiffhcpi-1,Cluster 7,0,41.30
hifcodbb-1,Cluster 7,0,41.37
hjlilndl-1,Cluster 5,0,62.32
hidnnjib-1,Cluster 5,0,37.58
hidmnnfl-1,Cluster 1,0,20.99
hjldegbn-1,Cluster 5,0,95.05
hiebnmlg-1,Cluster 1,0,38.56
hieanpdc-1,Cluster 5,0,152.89
hiebidpc-1,Cluster 1,0,56.99
hjldicon-1,Cluster 5,0,69.47
hkficbhb-1,Cluster 1,0,49.37
hidmnnak-1,Cluster 5,0,70.22
hjknjipm-1,Cluster 1,0,13.03
hjljikmc-1,Cluster 1,0,28.93
hkfindie-1,Cluster 1,0,18.50
hiffechd-1,Cluster 3,0,73.52
hiffhndh-1,Cluster 5,0,39.37
hiffgjna-1,Cluster 5,0,45.61
hifnenag-1,Cluster 5,0,50.10
hifningc-1,Cluster 1,0,24.36
hifhjfhf-1,Cluster 5,0,61.73
hifdhgmf-1,Cluster 5,0,64.17
ogeiigij-1,Cluster 1,0,39.93
hifkbggk-1,Cluster 5,0,51.53
ogeifidn-1,Cluster 1,0,12.52
hiffdgdn-1,Cluster 5,0,53.48
hifmdkbb-1,Cluster 3,0,17.80
hifbmpbp-1,Cluster 6,0,71.77
hjlldknk-1,Cluster 7,0,46.05
hifdendj-1,Cluster 7,0,19.80
hifcjfaj-1,Cluster 6,0,73.50
hjllefeo-1,Cluster 6,0,112.00
hjkojlpg-1,Cluster 6,0,45.17
hifchpjk-1,Cluster 6,0,91.52
hjlclihk-1,Cluster 6,0,54.41
hjldffig-1,Cluster 5,0,61.18
hjljggne-1,Cluster 5,0,54.04
hkfhepic-1,Cluster 5,0,56.37
hiebblfg-1,Cluster 5,0,29.11
hjljbhne-1,Cluster 5,0,69.42
hkfkbbee-1,Cluster 5,0,287.18
hidmbjkk-1,Cluster 5,0,68.79
hiianepo-1,Cluster 5,0,41.43
hiffjmke-1,Cluster 5,0,43.48
hjpgjpag-1,Cluster 5,0,17.97
hjpliknk-1,Cluster 5,0,73.80
hjpflgnn-1,Cluster 1,0,62.19
ogfiijbl-1,Cluster 1,0,4.76
hjplmggc-1,Cluster 3,0,32.42
hjpmcdli-1,Cluster 5,0,37.70
hjpkegne-1,Cluster 1,0,45.98
hjpfjdoo-1,Cluster 5,0,41.00
hifbliaf-1,Cluster 5,0,49.97
hifboapj-1,Cluster 1,0,44.24
hiinipeo-1,Cluster 5,0,116.09
hiiniigk-1,Cluster 3,0,189.82
afcgjhid-1,Cluster 5,0,216.02
hhplebfg-1,Cluster 3,0,96.28
hibnphkp-1,Cluster 5,0,93.81
hiceaodm-1,Cluster 1,0,68.65
hiaanfag-1,Cluster 1,0,33.77
hiboejfb-1,Cluster 6,0,130.46
hicdbijg-1,Cluster 5,0,76.66
hickbljh-1,Cluster 1,0,53.88
hideepjk-1,Cluster 1,0,34.00
hicnfmmj-1,Cluster 1,0,14.85
higfejno-1,Cluster 5,0,24.08
hidgnnle-1,Cluster 5,0,35.86
higfkoel-1,Cluster 5,0,9.32
hikbmffn-1,Cluster 1,0,45.87
hijkekkn-1,Cluster 5,0,204.74
hgkiddoh-1,Cluster 5,0,16.16
hgkibcjk-1,Cluster 5,0,135.84
hijpebil-1,Cluster 5,0,147.71
hijnliej-1,Cluster 3,0,26.13
hijhjpkb-1,Cluster 5,0,92.34
hgkjeoon-1,Cluster 5,0,112.78
afcghinl-1,Cluster 5,0,30.53
hijdmefd-1,Cluster 5,0,101.93
hijcclfb-1,Cluster 5,0,63.88
hijceihi-1,Cluster 5,0,63.07
hiiokgoo-1,Cluster 5,0,89.59
hicfcfkl-1,Cluster 5,0,63.03
hicdanbf-1,Cluster 7,0,31.04
hiciolnc-1,Cluster 6,0,140.99
hidjpgkm-1,Cluster 5,0,33.44
hidlklic-1,Cluster 5,0,38.42
hicjppce-1,Cluster 1,0,63.89
hihpcfie-1,Cluster 6,0,87.10
hichonmp-1,Cluster 7,0,67.89
hidlmfll-1,Cluster 1,0,26.10
hidkfpeg-1,Cluster 5,0,34.78
hidlblhh-1,Cluster 5,0,25.61
hiidfijl-1,Cluster 5,0,101.65
hiideinm-1,Cluster 5,0,45.90
higelgho-1,Cluster 1,0,24.18
hikbmmkh-1,Cluster 1,0,31.14
ogenbile-1,Unassigned,0,8.47
hijedfnm-1,Cluster 5,0,116.94
hicamjbn-1,Cluster 5,0,111.05
hijefnge-1,Cluster 5,0,77.84
hijcgofi-1,Cluster 5,0,113.56
hiioodad-1,Cluster 5,0,70.35
hijogmln-1,Cluster 5,0,50.36
hicbohia-1,Cluster 5,0,121.09
hijockdh-1,Cluster 5,0,89.65
hibnnnmd-1,Cluster 5,0,140.84
hibpjdmp-1,Cluster 5,0,122.87
hnkpdhmh-1,Cluster 5,0,55.51
hnlagjaf-1,Cluster 1,0,32.48
hnmjnhlj-1,Cluster 5,0,36.69
hiidclgl-1,Cluster 5,0,75.71
hidnllip-1,Cluster 5,0,78.38
hjklmdlj-1,Cluster 3,0,43.79
hjondfnj-1,Cluster 5,0,163.53
hjonegbn-1,Cluster 5,0,55.82
hjoojieo-1,Cluster 5,0,141.15
hjooamcb-1,Cluster 1,0,39.12
hjonpmed-1,Cluster 5,0,85.46
hkfceicb-1,Cluster 5,0,139.09
hidopedf-1,Cluster 5,0,101.56
hkfckoih-1,Cluster 1,0,96.61
hkfdiibg-1,Cluster 3,0,126.52
hkffmpmh-1,Cluster 5,0,84.67
hkfkfgmj-1,Cluster 3,0,64.07
hkfbadlo-1,Cluster 7,0,81.78
hjpfgkhn-1,Cluster 5,0,41.79
hjpfmaem-1,Cluster 7,0,60.73
hjpfaapb-1,Cluster 5,0,64.85
hjpemjcp-1,Cluster 5,0,25.91
hjpeddib-1,Cluster 7,0,40.43
hjpjmmdd-1,Cluster 5,0,46.52
hjlclhcc-1,Cluster 6,0,53.53
hjlccdkj-1,Cluster 6,0,38.14
hjljoboj-1,Cluster 5,0,26.83
hjpkjiao-1,Cluster 1,0,19.70
afbhdjdf-1,Cluster 1,0,48.14
hjonkleh-1,Cluster 1,0,44.23
hjomidnp-1,Cluster 5,0,43.06
hjolljbd-1,Cluster 3,0,31.28
hjonphjj-1,Cluster 1,0,13.68
hjokoieb-1,Cluster 5,0,132.43
hkhddjje-1,Cluster 7,0,82.42
hkffablk-1,Cluster 5,0,26.31
hkhfenof-1,Cluster 5,0,146.36
hkhejknd-1,Cluster 1,0,34.17
hkfdoeed-1,Cluster 5,0,102.07
hkhdfoha-1,Cluster 1,0,13.11
hkfciebc-1,Cluster 5,0,61.92
hkepdgea-1,Cluster 5,0,60.29
hkepgbbo-1,Cluster 1,0,45.21
hkfaabkk-1,Cluster 1,0,39.36
hkhbbmfb-1,Cluster 5,0,22.66
hiibcnig-1,Cluster 5,0,37.42
hjopgmif-1,Cluster 1,0,17.11
hjphekkg-1,Cluster 5,0,52.75
hjphgljg-1,Cluster 5,0,56.82
hjpbijhg-1,Cluster 3,0,107.29
hjphlhah-1,Cluster 5,0,44.80
hjpcdphj-1,Cluster 5,0,67.09
hjpdmjkb-1,Cluster 7,0,54.26
hjopiegi-1,Cluster 1,0,40.33
hjophmdf-1,Cluster 1,0,22.76
hjkonpfg-1,Cluster 5,0,48.36
hjokndim-1,Cluster 3,0,92.54
hjkjnpff-1,Cluster 5,0,78.25
hiiebebl-1,Cluster 7,0,28.44
hiikmfbd-1,Cluster 5,0,141.80
hibdhiej-1,Cluster 5,0,104.40
hhpibhim-1,Cluster 5,0,135.24
hhpkfplb-1,Cluster 5,0,118.15
hibdpmne-1,Cluster 5,0,107.12
hihpdpdo-1,Cluster 1,0,21.24
hihpgaec-1,Cluster 3,0,104.71
hiideemc-1,Cluster 3,0,75.60
hibdfahl-1,Cluster 3,0,47.88
hibcpmka-1,Cluster 7,0,59.65
hibcedhi-1,Cluster 7,0,29.11
