cell_id,Tile,Clone
bbjmdkei-1,1_plate4_4A_,255_255_0
bbjohoaa-1,1_plate4_4A_,255_255_0
bbjoicdi-1,1_plate4_4A_,255_255_0
bbjoimkm-1,1_plate4_4A_,255_255_0
bbjolhhn-1,1_plate4_4A_,255_255_0
bbjookmg-1,1_plate4_4A_,255_255_0
bbjoppim-1,1_plate4_4A_,255_255_0
bbjpkeho-1,1_plate4_4A_,255_255_0
bbjpljid-1,1_plate4_4A_,255_255_0
bbjpmgmp-1,1_plate4_4A_,255_255_0
bbkaejao-1,1_plate4_4A_,255_255_0
bbkahblk-1,1_plate4_4A_,255_255_0
bbkbcgdi-1,1_plate4_4A_,255_255_0
bbkbcnpg-1,1_plate4_4A_,255_255_0
bbkbdelc-1,1_plate4_4A_,255_255_0
bbkbkkpk-1,1_plate4_4A_,255_255_0
bbkbogao-1,1_plate4_4A_,255_255_0
bbkcadha-1,1_plate4_4A_,255_255_0
bbkcfkbm-1,1_plate4_4A_,255_255_0
bbkcgfoi-1,1_plate4_4A_,255_255_0
bbkcimla-1,1_plate4_4A_,255_255_0
bbkcjkpl-1,1_plate4_4A_,255_255_0
bbkdpecp-1,1_plate4_4A_,255_255_0
bbkebdea-1,1_plate4_4A_,255_255_0
bbkelkoo-1,1_plate4_4A_,255_255_0
bbkfcpgf-1,1_plate4_4A_,255_255_0
bbkfgpha-1,1_plate4_4A_,255_255_0
bbkfhgbi-1,1_plate4_4A_,255_255_0
bbkfodnh-1,1_plate4_4A_,255_255_0
bbkgbfao-1,1_plate4_4A_,255_255_0
bbkgeijm-1,1_plate4_4A_,255_255_0
bbkgnpgn-1,1_plate4_4A_,255_255_0
bbkgojob-1,1_plate4_4A_,255_255_0
bbkhadcf-1,1_plate4_4A_,255_255_0
bbkhighm-1,1_plate4_4A_,255_255_0
bbkhjcde-1,1_plate4_4A_,255_255_0
bbkhjfji-1,1_plate4_4A_,255_255_0
bbkhlbal-1,1_plate4_4A_,255_255_0
bbllgbea-1,1_plate4_4A_,255_255_0
bbllidje-1,1_plate4_4A_,255_255_0
bblljlgm-1,1_plate4_4A_,255_255_0
bbllkcig-1,1_plate4_4A_,255_255_0
bbllmdda-1,1_plate4_4A_,255_255_0
bblmbhjf-1,1_plate4_4A_,255_255_0
bblmcfhj-1,1_plate4_4A_,255_255_0
bblmcpif-1,1_plate4_4A_,255_255_0
bblmfbfc-1,1_plate4_4A_,255_255_0
bblmknnd-1,1_plate4_4A_,255_255_0
bblmomfj-1,1_plate4_4A_,255_255_0
bblnlcbp-1,1_plate4_4A_,255_255_0
bblnlhdn-1,1_plate4_4A_,255_255_0
bbloeiik-1,1_plate4_4A_,255_255_0
bbloemob-1,1_plate4_4A_,255_255_0
bblofanl-1,1_plate4_4A_,255_255_0
bblofcjj-1,1_plate4_4A_,255_255_0
bblojkie-1,1_plate4_4A_,255_255_0
bblolhjo-1,1_plate4_4A_,255_255_0
bblpaehh-1,1_plate4_4A_,255_255_0
bblpahip-1,1_plate4_4A_,255_255_0
bblpfplf-1,1_plate4_4A_,255_255_0
bblpnmka-1,1_plate4_4A_,255_255_0
bblppefj-1,1_plate4_4A_,255_255_0
bbmaahhg-1,1_plate4_4A_,255_255_0
bbmaecmj-1,1_plate4_4A_,255_255_0
bbmaekhe-1,1_plate4_4A_,255_255_0
bbmbgcfb-1,1_plate4_4A_,255_255_0
bbmbpjnd-1,1_plate4_4A_,255_255_0
bbmbpoan-1,1_plate4_4A_,255_255_0
bbmcbgpg-1,1_plate4_4A_,255_255_0
bcfimeha-1,1_plate4_4A_,255_255_0
bcfiopbn-1,1_plate4_4A_,255_255_0
bcfiopon-1,1_plate4_4A_,255_255_0
bcfjbjoa-1,1_plate4_4A_,255_255_0
bcfoafpk-1,1_plate4_4A_,255_255_0
bcfoenig-1,1_plate4_4A_,255_255_0
bcfoikjl-1,1_plate4_4A_,255_255_0
bcfolmfh-1,1_plate4_4A_,255_255_0
bcfonohe-1,1_plate4_4A_,255_255_0
ghifnbeo-1,1_plate4_4A_,255_255_0
ghifojip-1,1_plate4_4A_,255_255_0
ghigbdna-1,1_plate4_4A_,255_255_0
ghigbnki-1,1_plate4_4A_,255_255_0
ghigdboe-1,1_plate4_4A_,255_255_0
ghigfami-1,1_plate4_4A_,255_255_0
ghiggbpm-1,1_plate4_4A_,255_255_0
ghigilbg-1,1_plate4_4A_,255_255_0
ghignpgh-1,1_plate4_4A_,255_255_0
ghihakaf-1,1_plate4_4A_,255_255_0
ghihcemm-1,1_plate4_4A_,255_255_0
ghihfolg-1,1_plate4_4A_,255_255_0
ghihgdko-1,1_plate4_4A_,255_255_0
ghihinmh-1,1_plate4_4A_,255_255_0
ghihjddp-1,1_plate4_4A_,255_255_0
ghihmcpl-1,1_plate4_4A_,255_255_0
ghihogfe-1,1_plate4_4A_,255_255_0
ghihppaj-1,1_plate4_4A_,255_255_0
ghiibclp-1,1_plate4_4A_,255_255_0
ghiieiie-1,1_plate4_4A_,255_255_0
ghiihefp-1,1_plate4_4A_,255_255_0
ghiijhjl-1,1_plate4_4A_,255_255_0
ghiikaof-1,1_plate4_4A_,255_255_0
ghiiomoi-1,1_plate4_4A_,255_255_0
ghiipppd-1,1_plate4_4A_,255_255_0
ghijcige-1,1_plate4_4A_,255_255_0
ghijdhdc-1,1_plate4_4A_,255_255_0
ghijefgf-1,1_plate4_4A_,255_255_0
ghijepad-1,1_plate4_4A_,255_255_0
ghijjonm-1,1_plate4_4A_,255_255_0
ghijmahp-1,1_plate4_4A_,255_255_0
ghikdehi-1,1_plate4_4A_,255_255_0
ghikgepn-1,1_plate4_4A_,255_255_0
ghikjino-1,1_plate4_4A_,255_255_0
ghikmdbm-1,1_plate4_4A_,255_255_0
ghiknjoh-1,1_plate4_4A_,255_255_0
ghikobbo-1,1_plate4_4A_,255_255_0
ghikoghc-1,1_plate4_4A_,255_255_0
ghilhmlm-1,1_plate4_4A_,255_255_0
ghilieod-1,1_plate4_4A_,255_255_0
ghilkkll-1,1_plate4_4A_,255_255_0
ghilmbdf-1,1_plate4_4A_,255_255_0
ghilnaae-1,1_plate4_4A_,255_255_0
ghimcjen-1,1_plate4_4A_,255_255_0
ghimcknh-1,1_plate4_4A_,255_255_0
ghimebla-1,1_plate4_4A_,255_255_0
ghimmehd-1,1_plate4_4A_,255_255_0
ghimnjek-1,1_plate4_4A_,255_255_0
ghincfgm-1,1_plate4_4A_,255_255_0
ghindlic-1,1_plate4_4A_,255_255_0
ghinelco-1,1_plate4_4A_,255_255_0
ghineoop-1,1_plate4_4A_,255_255_0
ghinnclm-1,1_plate4_4A_,255_255_0
ghinneff-1,1_plate4_4A_,255_255_0
ghinpfgm-1,1_plate4_4A_,255_255_0
ghioecgh-1,1_plate4_4A_,255_255_0
ghiofdlm-1,1_plate4_4A_,255_255_0
ghiogidm-1,1_plate4_4A_,255_255_0
ghipaeia-1,1_plate4_4A_,255_255_0
ghipccoi-1,1_plate4_4A_,255_255_0
ghipehad-1,1_plate4_4A_,255_255_0
ghipfflp-1,1_plate4_4A_,255_255_0
ghipimgp-1,1_plate4_4A_,255_255_0
ghipmdna-1,1_plate4_4A_,255_255_0
ghipnjmd-1,1_plate4_4A_,255_255_0
ghippeli-1,1_plate4_4A_,255_255_0
ghjakjan-1,1_plate4_4A_,255_255_0
ghjalfpb-1,1_plate4_4A_,255_255_0
ghjaoamd-1,1_plate4_4A_,255_255_0
ghjbcgaf-1,1_plate4_4A_,255_255_0
ghjbeefi-1,1_plate4_4A_,255_255_0
ghjbfdih-1,1_plate4_4A_,255_255_0
ghjbgijl-1,1_plate4_4A_,255_255_0
ghjbleio-1,1_plate4_4A_,255_255_0
ghjblohf-1,1_plate4_4A_,255_255_0
ghjbpibj-1,1_plate4_4A_,255_255_0
ghjchkjj-1,1_plate4_4A_,255_255_0
ghjcjbph-1,1_plate4_4A_,255_255_0
ghjckphn-1,1_plate4_4A_,255_255_0
ghjdchhb-1,1_plate4_4A_,255_255_0
ghjdeodm-1,1_plate4_4A_,255_255_0
ghjdfngk-1,1_plate4_4A_,255_255_0
ghjdlahd-1,1_plate4_4A_,255_255_0
ghjdlhpo-1,1_plate4_4A_,255_255_0
ghjdndki-1,1_plate4_4A_,255_255_0
ghjdpeji-1,1_plate4_4A_,255_255_0
ghjedgpm-1,1_plate4_4A_,255_255_0
ghjefbkj-1,1_plate4_4A_,255_255_0
ghjeggia-1,1_plate4_4A_,255_255_0
ghjenpea-1,1_plate4_4A_,255_255_0
ghjfkanf-1,1_plate4_4A_,255_255_0
ghjgdoda-1,1_plate4_4A_,255_255_0
ghjggeec-1,1_plate4_4A_,255_255_0
ghjgicec-1,1_plate4_4A_,255_255_0
ghjgjmhl-1,1_plate4_4A_,255_255_0
ghjhdjne-1,1_plate4_4A_,255_255_0
ghjhjkjm-1,1_plate4_4A_,255_255_0
ghjhjnlf-1,1_plate4_4A_,255_255_0
ghjhpiem-1,1_plate4_4A_,255_255_0
ghjiechf-1,1_plate4_4A_,255_255_0
ghjigmho-1,1_plate4_4A_,255_255_0
ghjiilne-1,1_plate4_4A_,255_255_0
ghjijean-1,1_plate4_4A_,255_255_0
ghjikfep-1,1_plate4_4A_,255_255_0
ghjildni-1,1_plate4_4A_,255_255_0
ghjilhin-1,1_plate4_4A_,255_255_0
ghjimhgc-1,1_plate4_4A_,255_255_0
ghjipnpb-1,1_plate4_4A_,255_255_0
ghjjahia-1,1_plate4_4A_,255_255_0
ghjjdgdh-1,1_plate4_4A_,255_255_0
ghjjdknh-1,1_plate4_4A_,255_255_0
ghjkdghi-1,1_plate4_4A_,255_255_0
ghjkehjk-1,1_plate4_4A_,255_255_0
ghjkfolf-1,1_plate4_4A_,255_255_0
ghjkgokk-1,1_plate4_4A_,255_255_0
ghjlfejd-1,1_plate4_4A_,255_255_0
ghjlfmmo-1,1_plate4_4A_,255_255_0
ghjlkbln-1,1_plate4_4A_,255_255_0
ghjllbje-1,1_plate4_4A_,255_255_0
ghjlpnao-1,1_plate4_4A_,255_255_0
ghjmbnbh-1,1_plate4_4A_,255_255_0
ghjmdhdc-1,1_plate4_4A_,255_255_0
ghjmjehf-1,1_plate4_4A_,255_255_0
ghjmlppl-1,1_plate4_4A_,255_255_0
ghjmnjkl-1,1_plate4_4A_,255_255_0
ghjmpcga-1,1_plate4_4A_,255_255_0
ghjnbgod-1,1_plate4_4A_,255_255_0
ghjnbncc-1,1_plate4_4A_,255_255_0
ghjnfekk-1,1_plate4_4A_,255_255_0
ghjnheog-1,1_plate4_4A_,255_255_0
ghjnlkfe-1,1_plate4_4A_,255_255_0
ghjoiljg-1,1_plate4_4A_,255_255_0
ghjokoeg-1,1_plate4_4A_,255_255_0
ghjoolhn-1,1_plate4_4A_,255_255_0
ghjpallo-1,1_plate4_4A_,255_255_0
ghjphlil-1,1_plate4_4A_,255_255_0
ghjpkmic-1,1_plate4_4A_,255_255_0
ghjpnkgk-1,1_plate4_4A_,255_255_0
ghkbcedp-1,1_plate4_4A_,255_255_0
ghkbgefl-1,1_plate4_4A_,255_255_0
ghkbpeab-1,1_plate4_4A_,255_255_0
ghkcedgj-1,1_plate4_4A_,255_255_0
ghkcgjal-1,1_plate4_4A_,255_255_0
ghkcikak-1,1_plate4_4A_,255_255_0
ghkcnfop-1,1_plate4_4A_,255_255_0
ghkdbego-1,1_plate4_4A_,255_255_0
ghkdjpik-1,1_plate4_4A_,255_255_0
ghkdlaaj-1,1_plate4_4A_,255_255_0
ghkdpkle-1,1_plate4_4A_,255_255_0
ghkedbbn-1,1_plate4_4A_,255_255_0
ghkefkgp-1,1_plate4_4A_,255_255_0
ghkepjkl-1,1_plate4_4A_,255_255_0
ghkfbeep-1,1_plate4_4A_,255_255_0
ghkffkni-1,1_plate4_4A_,255_255_0
ghkhkadk-1,1_plate4_4A_,255_255_0
ghkibolo-1,1_plate4_4A_,255_255_0
ghkjanph-1,1_plate4_4A_,255_255_0
ghkjdifi-1,1_plate4_4A_,255_255_0
ghkjffdc-1,1_plate4_4A_,255_255_0
ghkjfioa-1,1_plate4_4A_,255_255_0
ghkjhjdk-1,1_plate4_4A_,255_255_0
ghkjiphe-1,1_plate4_4A_,255_255_0
ghkjmknd-1,1_plate4_4A_,255_255_0
ghkjpnfg-1,1_plate4_4A_,255_255_0
ghkkbbjo-1,1_plate4_4A_,255_255_0
ghkkemon-1,1_plate4_4A_,255_255_0
ghkknlcf-1,1_plate4_4A_,255_255_0
ghkleojf-1,1_plate4_4A_,255_255_0
ghklihlo-1,1_plate4_4A_,255_255_0
ghkmincj-1,1_plate4_4A_,255_255_0
ghkmljlh-1,1_plate4_4A_,255_255_0
ghkmlplj-1,1_plate4_4A_,255_255_0
ghkmongc-1,1_plate4_4A_,255_255_0
ghkndkkb-1,1_plate4_4A_,255_255_0
ghknejei-1,1_plate4_4A_,255_255_0
ghkneode-1,1_plate4_4A_,255_255_0
ghknfkaf-1,1_plate4_4A_,255_255_0
ghknkdon-1,1_plate4_4A_,255_255_0
ghlfhgdd-1,1_plate4_4A_,255_255_0
ghlfobae-1,1_plate4_4A_,255_255_0
ghlgaden-1,1_plate4_4A_,255_255_0
ghlgbafe-1,1_plate4_4A_,255_255_0
ghlgicbm-1,1_plate4_4A_,255_255_0
ghlgjehb-1,1_plate4_4A_,255_255_0
ghlgogjg-1,1_plate4_4A_,255_255_0
ghlgpiic-1,1_plate4_4A_,255_255_0
ghllojij-1,1_plate4_4A_,255_255_0
ghlmbbgm-1,1_plate4_4A_,255_255_0
ghlmhpal-1,1_plate4_4A_,255_255_0
ghlmlcbf-1,1_plate4_4A_,255_255_0
ghlnfjgc-1,1_plate4_4A_,255_255_0
ghlnieik-1,1_plate4_4A_,255_255_0
ghlniikg-1,1_plate4_4A_,255_255_0
ghlnimkn-1,1_plate4_4A_,255_255_0
ghlnkagb-1,1_plate4_4A_,255_255_0
ghlnkghh-1,1_plate4_4A_,255_255_0
ghlocbgd-1,1_plate4_4A_,255_255_0
ghlodbeo-1,1_plate4_4A_,255_255_0
ghloebgh-1,1_plate4_4A_,255_255_0
ghloepef-1,1_plate4_4A_,255_255_0
ghloigkg-1,1_plate4_4A_,255_255_0
ghlokfoi-1,1_plate4_4A_,255_255_0
ghlpknod-1,1_plate4_4A_,255_255_0
ghlpoklb-1,1_plate4_4A_,255_255_0
ghmabigk-1,1_plate4_4A_,255_255_0
ghmachbi-1,1_plate4_4A_,255_255_0
ghmakpmk-1,1_plate4_4A_,255_255_0
ghmbapog-1,1_plate4_4A_,255_255_0
ghmbcahl-1,1_plate4_4A_,255_255_0
ghmbfjlb-1,1_plate4_4A_,255_255_0
ghmdikhb-1,1_plate4_4A_,255_255_0
ghmeegho-1,1_plate4_4A_,255_255_0
ghnjcfbp-1,1_plate4_4A_,255_255_0
ghnjdbpm-1,1_plate4_4A_,255_255_0
ghnjenbf-1,1_plate4_4A_,255_255_0
ghnjjpgi-1,1_plate4_4A_,255_255_0
ghnkcbhj-1,1_plate4_4A_,255_255_0
ghnkekcf-1,1_plate4_4A_,255_255_0
ghnkfbab-1,1_plate4_4A_,255_255_0
ghnkhmih-1,1_plate4_4A_,255_255_0
ghnkjjpc-1,1_plate4_4A_,255_255_0
ghnkkbfa-1,1_plate4_4A_,255_255_0
ghnkljmb-1,1_plate4_4A_,255_255_0
ghnklkca-1,1_plate4_4A_,255_255_0
ghnkmceg-1,1_plate4_4A_,255_255_0
ghnkmiei-1,1_plate4_4A_,255_255_0
ghnlhebj-1,1_plate4_4A_,255_255_0
ghnlicaa-1,1_plate4_4A_,255_255_0
ghnlljcp-1,1_plate4_4A_,255_255_0
ghnlmjmf-1,1_plate4_4A_,255_255_0
ghnlnjhn-1,1_plate4_4A_,255_255_0
ghnmfkpm-1,1_plate4_4A_,255_255_0
ghnmllhl-1,1_plate4_4A_,255_255_0
ghnmndkh-1,1_plate4_4A_,255_255_0
ghnncije-1,1_plate4_4A_,255_255_0
ghnneenk-1,1_plate4_4A_,255_255_0
ghnnpdgd-1,1_plate4_4A_,255_255_0
ghnoacnl-1,1_plate4_4A_,255_255_0
ghnokinn-1,1_plate4_4A_,255_255_0
ghnolfha-1,1_plate4_4A_,255_255_0
ghnpbbmf-1,1_plate4_4A_,255_255_0
ghnpdemi-1,1_plate4_4A_,255_255_0
ghnphfcb-1,1_plate4_4A_,255_255_0
ghnphpog-1,1_plate4_4A_,255_255_0
ghnpjcdo-1,1_plate4_4A_,255_255_0
ghomapfi-1,1_plate4_4A_,255_255_0
ghonbhem-1,1_plate4_4A_,255_255_0
ghonejpe-1,1_plate4_4A_,255_255_0
ghonhmll-1,1_plate4_4A_,255_255_0
ghonifob-1,1_plate4_4A_,255_255_0
ghpbfddp-1,1_plate4_4A_,255_255_0
ghpbjoij-1,1_plate4_4A_,255_255_0
ghpceanc-1,1_plate4_4A_,255_255_0
ghpchhef-1,1_plate4_4A_,255_255_0
ghpcljko-1,1_plate4_4A_,255_255_0
ghpdfpii-1,1_plate4_4A_,255_255_0
ghpdipcd-1,1_plate4_4A_,255_255_0
ghpdkeoa-1,1_plate4_4A_,255_255_0
ghpeddhf-1,1_plate4_4A_,255_255_0
gjhnffek-1,1_plate4_4A_,255_255_0
gjiphcgo-1,1_plate4_4A_,255_255_0
gjipphek-1,1_plate4_4A_,255_255_0
gjjaalhc-1,1_plate4_4A_,255_255_0
gjjagkdl-1,1_plate4_4A_,255_255_0
gjjahafc-1,1_plate4_4A_,255_255_0
gjjahhhi-1,1_plate4_4A_,255_255_0
gjjbdmef-1,1_plate4_4A_,255_255_0
hcgmaaoh-1,1_plate4_4A_,255_255_0
hcgpoape-1,1_plate4_4A_,255_255_0
hchaeboa-1,1_plate4_4A_,255_255_0
hchakmie-1,1_plate4_4A_,255_255_0
hchaomlp-1,1_plate4_4A_,255_255_0
hchbabha-1,1_plate4_4A_,255_255_0
hchbaool-1,1_plate4_4A_,255_255_0
hchbmaik-1,1_plate4_4A_,255_255_0
hchbmdog-1,1_plate4_4A_,255_255_0
hchbnbia-1,1_plate4_4A_,255_255_0
hchbneon-1,1_plate4_4A_,255_255_0
hchbodmg-1,1_plate4_4A_,255_255_0
hchbomlk-1,1_plate4_4A_,255_255_0
hchcbojl-1,1_plate4_4A_,255_255_0
hchcicpi-1,1_plate4_4A_,255_255_0
hchcloan-1,1_plate4_4A_,255_255_0
hchdbcog-1,1_plate4_4A_,255_255_0
hchdjhkj-1,1_plate4_4A_,255_255_0
hchdkjbb-1,1_plate4_4A_,255_255_0
hchdpfgl-1,1_plate4_4A_,255_255_0
hcheaoaj-1,1_plate4_4A_,255_255_0
hcheflnp-1,1_plate4_4A_,255_255_0
hcheghbp-1,1_plate4_4A_,255_255_0
hchehmoi-1,1_plate4_4A_,255_255_0
hchfcgbh-1,1_plate4_4A_,255_255_0
hchgbced-1,1_plate4_4A_,255_255_0
hchgckea-1,1_plate4_4A_,255_255_0
hchgemgb-1,1_plate4_4A_,255_255_0
hchghned-1,1_plate4_4A_,255_255_0
hchgicnc-1,1_plate4_4A_,255_255_0
hchgldmc-1,1_plate4_4A_,255_255_0
hchgoina-1,1_plate4_4A_,255_255_0
hchgpcok-1,1_plate4_4A_,255_255_0
hchhfgdn-1,1_plate4_4A_,255_255_0
hchhfkgl-1,1_plate4_4A_,255_255_0
hchhkekk-1,1_plate4_4A_,255_255_0
hchhmnhp-1,1_plate4_4A_,255_255_0
hchhpghi-1,1_plate4_4A_,255_255_0
hchihlmn-1,1_plate4_4A_,255_255_0
hchilpcf-1,1_plate4_4A_,255_255_0
hchngioe-1,1_plate4_4A_,255_255_0
hdfofcfg-1,1_plate4_4A_,255_255_0
hdfofidb-1,1_plate4_4A_,255_255_0
hdfomcga-1,1_plate4_4A_,255_255_0
hfombmkg-1,1_plate4_4A_,255_255_0
hfomephl-1,1_plate4_4A_,255_255_0
hfomgmlg-1,1_plate4_4A_,255_255_0
hfompcjf-1,1_plate4_4A_,255_255_0
hfonggge-1,1_plate4_4A_,255_255_0
hfonidhb-1,1_plate4_4A_,255_255_0
hfonjoma-1,1_plate4_4A_,255_255_0
hfooegcn-1,1_plate4_4A_,255_255_0
hfoofapb-1,1_plate4_4A_,255_255_0
hfooimgi-1,1_plate4_4A_,255_255_0
hfopjpch-1,1_plate4_4A_,255_255_0
hfpaegal-1,1_plate4_4A_,255_255_0
hfpafppg-1,1_plate4_4A_,255_255_0
hfpajcmi-1,1_plate4_4A_,255_255_0
hfpaleid-1,1_plate4_4A_,255_255_0
hfpapbjn-1,1_plate4_4A_,255_255_0
hfpbccjp-1,1_plate4_4A_,255_255_0
hfpcabif-1,1_plate4_4A_,255_255_0
hfpcbmfa-1,1_plate4_4A_,255_255_0
hgalamjp-1,1_plate4_4A_,255_255_0
hgalbfgl-1,1_plate4_4A_,255_255_0
hgaojenc-1,1_plate4_4A_,255_255_0
hgaoknba-1,1_plate4_4A_,255_255_0
hgaombbd-1,1_plate4_4A_,255_255_0
hgaompeo-1,1_plate4_4A_,255_255_0
hgapfjeg-1,1_plate4_4A_,255_255_0
hnicldhi-1,1_plate4_4A_,255_255_0
hnicnlkb-1,1_plate4_4A_,255_255_0
hnidgikk-1,1_plate4_4A_,255_255_0
hnidjodi-1,1_plate4_4A_,255_255_0
hnieaepm-1,1_plate4_4A_,255_255_0
hnieagab-1,1_plate4_4A_,255_255_0
hniecelk-1,1_plate4_4A_,255_255_0
hnifkbln-1,1_plate4_4A_,255_255_0
hnifkiha-1,1_plate4_4A_,255_255_0
hnifokco-1,1_plate4_4A_,255_255_0
hnihdkjn-1,1_plate4_4A_,255_255_0
hnihpaia-1,1_plate4_4A_,255_255_0
hniibhmm-1,1_plate4_4A_,255_255_0
hniifhmf-1,1_plate4_4A_,255_255_0
hniihheg-1,1_plate4_4A_,255_255_0
hniihpba-1,1_plate4_4A_,255_255_0
hniiiemp-1,1_plate4_4A_,255_255_0
hnijbicn-1,1_plate4_4A_,255_255_0
hnijgcdn-1,1_plate4_4A_,255_255_0
hnijjkon-1,1_plate4_4A_,255_255_0
hnijlhog-1,1_plate4_4A_,255_255_0
hnikaeee-1,1_plate4_4A_,255_255_0
hnikeaii-1,1_plate4_4A_,255_255_0
hnikedld-1,1_plate4_4A_,255_255_0
hniklecp-1,1_plate4_4A_,255_255_0
hniknkff-1,1_plate4_4A_,255_255_0
hnikplli-1,1_plate4_4A_,255_255_0
hnilaedn-1,1_plate4_4A_,255_255_0
hnilmika-1,1_plate4_4A_,255_255_0
hniloeal-1,1_plate4_4A_,255_255_0
hnimhjfe-1,1_plate4_4A_,255_255_0
hnimjoha-1,1_plate4_4A_,255_255_0
lcbdjagf-1,1_plate4_4A_,255_255_0
lcbdkgod-1,1_plate4_4A_,255_255_0
lcbdlgbf-1,1_plate4_4A_,255_255_0
oflmhklc-1,1_plate4_4A_,255_255_0
oflmjdfb-1,1_plate4_4A_,255_255_0
oflmmbdb-1,1_plate4_4A_,255_255_0
oflmndgm-1,1_plate4_4A_,255_255_0
oflnlphl-1,1_plate4_4A_,255_255_0
ofpibbba-1,1_plate4_4A_,255_255_0
ofpidiih-1,1_plate4_4A_,255_255_0
ofpieeib-1,1_plate4_4A_,255_255_0
ofpiokol-1,1_plate4_4A_,255_255_0
dimpfgoj-1,2_plate4_11E_,102_0_102
dimpgkdl-1,2_plate4_11E_,102_0_102
dimpglee-1,2_plate4_11E_,102_0_102
dimpigcf-1,2_plate4_11E_,102_0_102
dimpikhl-1,2_plate4_11E_,102_0_102
dimpjalm-1,2_plate4_11E_,102_0_102
dimploal-1,2_plate4_11E_,102_0_102
dinabnmd-1,2_plate4_11E_,102_0_102
dinagalk-1,2_plate4_11E_,102_0_102
dinagnfl-1,2_plate4_11E_,102_0_102
dinaheah-1,2_plate4_11E_,102_0_102
dinajfgg-1,2_plate4_11E_,102_0_102
dinajnha-1,2_plate4_11E_,102_0_102
dinapaip-1,2_plate4_11E_,102_0_102
dinbefpf-1,2_plate4_11E_,102_0_102
dinbibfn-1,2_plate4_11E_,102_0_102
dinbkdcl-1,2_plate4_11E_,102_0_102
dinblmkp-1,2_plate4_11E_,102_0_102
dincbgbl-1,2_plate4_11E_,102_0_102
dincedgi-1,2_plate4_11E_,102_0_102
dinclcdf-1,2_plate4_11E_,102_0_102
dincnabe-1,2_plate4_11E_,102_0_102
dincplah-1,2_plate4_11E_,102_0_102
dindbomg-1,2_plate4_11E_,102_0_102
dindhgec-1,2_plate4_11E_,102_0_102
dindhgoa-1,2_plate4_11E_,102_0_102
dindkjnn-1,2_plate4_11E_,102_0_102
dineadln-1,2_plate4_11E_,102_0_102
dinebhka-1,2_plate4_11E_,102_0_102
dinfcika-1,2_plate4_11E_,102_0_102
dinfdikn-1,2_plate4_11E_,102_0_102
dinfhnlp-1,2_plate4_11E_,102_0_102
dinfjmcb-1,2_plate4_11E_,102_0_102
dinfnaff-1,2_plate4_11E_,102_0_102
dinfoonm-1,2_plate4_11E_,102_0_102
dingeeec-1,2_plate4_11E_,102_0_102
dinggmao-1,2_plate4_11E_,102_0_102
dingnidh-1,2_plate4_11E_,102_0_102
dingnmdi-1,2_plate4_11E_,102_0_102
dinhieog-1,2_plate4_11E_,102_0_102
dinhlpoe-1,2_plate4_11E_,102_0_102
dinhocac-1,2_plate4_11E_,102_0_102
dinidlei-1,2_plate4_11E_,102_0_102
dinieeof-1,2_plate4_11E_,102_0_102
diniinmn-1,2_plate4_11E_,102_0_102
dinipnjk-1,2_plate4_11E_,102_0_102
dinjgenb-1,2_plate4_11E_,102_0_102
dinjikoa-1,2_plate4_11E_,102_0_102
dinjldla-1,2_plate4_11E_,102_0_102
dinjljef-1,2_plate4_11E_,102_0_102
dinkcpil-1,2_plate4_11E_,102_0_102
dinkidfd-1,2_plate4_11E_,102_0_102
dinolmoi-1,2_plate4_11E_,102_0_102
dinonodc-1,2_plate4_11E_,102_0_102
dinoojca-1,2_plate4_11E_,102_0_102
dinpagpb-1,2_plate4_11E_,102_0_102
dinpbjhd-1,2_plate4_11E_,102_0_102
dinphecp-1,2_plate4_11E_,102_0_102
dinpjgla-1,2_plate4_11E_,102_0_102
dinpknkl-1,2_plate4_11E_,102_0_102
dinppdbk-1,2_plate4_11E_,102_0_102
dioabmkg-1,2_plate4_11E_,102_0_102
dioabnan-1,2_plate4_11E_,102_0_102
dioadcfb-1,2_plate4_11E_,102_0_102
dioafmnl-1,2_plate4_11E_,102_0_102
dioaheia-1,2_plate4_11E_,102_0_102
dioanabd-1,2_plate4_11E_,102_0_102
diobhode-1,2_plate4_11E_,102_0_102
dioblmlp-1,2_plate4_11E_,102_0_102
diobnemi-1,2_plate4_11E_,102_0_102
diobonbm-1,2_plate4_11E_,102_0_102
diobpnmg-1,2_plate4_11E_,102_0_102
dioccgjg-1,2_plate4_11E_,102_0_102
dippijne-1,2_plate4_11E_,102_0_102
dippmied-1,2_plate4_11E_,102_0_102
dippnikb-1,2_plate4_11E_,102_0_102
djaabedh-1,2_plate4_11E_,102_0_102
djadibac-1,2_plate4_11E_,102_0_102
djadjjkd-1,2_plate4_11E_,102_0_102
djciedbl-1,2_plate4_11E_,102_0_102
djcihaod-1,2_plate4_11E_,102_0_102
djcihfop-1,2_plate4_11E_,102_0_102
djcihiig-1,2_plate4_11E_,102_0_102
djciianh-1,2_plate4_11E_,102_0_102
djcijakn-1,2_plate4_11E_,102_0_102
djcimikl-1,2_plate4_11E_,102_0_102
djcimpfh-1,2_plate4_11E_,102_0_102
djcinhjl-1,2_plate4_11E_,102_0_102
djcjbnfb-1,2_plate4_11E_,102_0_102
djcjcjdi-1,2_plate4_11E_,102_0_102
djcjegfk-1,2_plate4_11E_,102_0_102
djcjhbcn-1,2_plate4_11E_,102_0_102
djcjibog-1,2_plate4_11E_,102_0_102
